annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
11163,1,2025-11-15T10:03:12.640084Z,54,"[{""start"":25,""end"":30,""text"":""Tools"",""labels"":[""UI_ELEMENT""]}]",106.361,Look in the menu under Tools > Scripts. There's lots of examples and help to get going.,2025-11-15T10:03:12.640084Z
11164,1,2025-11-15T10:03:26.007764Z,55,"[{""start"":24,""end"":29,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":47,""end"":53,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":168,""end"":174,""text"":""Picasa"",""labels"":[""APP""]},{""start"":204,""end"":215,""text"":""Google Docs"",""labels"":[""SERVICE""]},{""start"":204,""end"":210,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":260,""end"":265,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":335,""end"":341,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":382,""end"":387,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":510,""end"":516,""text"":""Picasa"",""labels"":[""APP""]}]",130.804,"Is there any way to use Gmail storage in other Google services?. It's unlikely that I'll ever have more than 1GB of email.  However, I do have more than 1GB of photos (Picasa) and more than 1GB of files (Google Docs).  Is there any way to use the storage from Gmail in these other services?  Or, to possibly answer my own question, is Google just marketing the available storage of Gmail by banking on the fact that nobody is going to use that much (whereas it would be much easier for people to fill up their Picasa accounts)?",2025-11-15T10:03:26.007764Z
11165,1,2025-11-15T10:04:08.017929Z,56,"[{""start"":159,""end"":165,""text"":""Google"",""labels"":[""SERVICE""]}]",87.697,You could try using the private mode of your browser.  All current browsers have this capability.  In private mode you will not be automatically logged into Google.,2025-11-15T10:04:08.017929Z
11166,1,2025-11-15T10:04:57.186201Z,57,"[{""start"":10,""end"":16,""text"":""delete"",""labels"":[""UI_ELEMENT""]},{""start"":20,""end"":27,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":71,""end"":78,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":100,""end"":106,""text"":""delete"",""labels"":[""UI_ELEMENT""]}]",231.487,How can I delete my Twitter account?. I've decided I don't want to use Twitter any more - how can I delete my account?,2025-11-15T10:04:57.186201Z
11167,1,2025-11-15T10:05:02.772681Z,58,"[{""start"":11,""end"":14,""text"":""GPG"",""labels"":[""FEATURE""]},{""start"":20,""end"":25,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":59,""end"":62,""text"":""GPG"",""labels"":[""FEATURE""]},{""start"":86,""end"":91,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":105,""end"":108,""text"":""GPG"",""labels"":[""FEATURE""]},{""start"":131,""end"":136,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":175,""end"":181,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":182,""end"":188,""text"":""Chrome"",""labels"":[""APP""]}]",17.509,"How to use GPG with Gmail?. I would like to read and write GPG encrypted mails within Gmail. I found FireGPG , but the support for Gmail has been discontinued (and I am using Google Chrome as a browser). What is the most practical way to achieve this?",2025-11-15T10:05:02.772681Z
11168,1,2025-11-15T10:05:12.483424Z,59,"[{""start"":14,""end"":25,""text"":""Google Apps"",""labels"":[""SERVICE""]},{""start"":14,""end"":20,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":14,""end"":32,""text"":""Google Apps Script"",""labels"":[""FEATURE""]},{""start"":33,""end"":38,""text"":""https"",""labels"":[""FEATURE""]},{""start"":52,""end"":58,""text"":""google"",""labels"":[""SERVICE""]}]",228.209,It's called Google Apps Script https://developers.google.com/apps-script/,2025-11-15T10:05:12.483424Z
11169,1,2025-11-15T10:05:45.927868Z,61,"[{""start"":22,""end"":35,""text"":""Google Sheets"",""labels"":[""SERVICE""]},{""start"":22,""end"":28,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":66,""end"":71,""text"":""Excel"",""labels"":[""APP""]},{""start"":156,""end"":169,""text"":""Google Sheets"",""labels"":[""SERVICE""]},{""start"":156,""end"":162,""text"":""Google"",""labels"":[""SERVICE""]}]",449.217,What limitations does Google Sheets have in relation to Microsoft Excel?. Office licenses are expensive. What features of Microsoft Office are missing from Google Sheets that would be of value in ordinary personal or business use?,2025-11-15T10:05:45.927868Z
11170,1,2025-11-15T10:06:09.280024Z,62,"[{""start"":56,""end"":61,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":100,""end"":105,""text"":""Gmail"",""labels"":[""SERVICE""]}]",101.488,"How do I get rid of advertisements on the right side on Gmail?. Not only am I inundated with ads in Gmail, but they seem to be reading my mind. Is there any way to turn this off or otherwise change this ""tracking""?",2025-11-15T10:06:09.280024Z
11171,1,2025-11-15T10:06:23.777774Z,63,"[{""start"":17,""end"":24,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":111,""end"":118,""text"":""Twitter"",""labels"":[""SERVICE""]}]",211.401,"Also note that Twitter does not retain an infinitely long history of messages, you may not be able to find a Twitter message from the past.",2025-11-15T10:06:23.777774Z
11172,1,2025-11-15T10:06:46.964297Z,66,"[{""start"":52,""end"":65,""text"":""settings page"",""labels"":[""UI_ELEMENT""]},{""start"":52,""end"":60,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":79,""end"":100,""text"":""Deactivate my account"",""labels"":[""UI_ELEMENT""]},{""start"":93,""end"":100,""text"":""account"",""labels"":[""UI_ELEMENT""]},{""start"":221,""end"":234,""text"":""Settings page"",""labels"":[""UI_ELEMENT""]},{""start"":221,""end"":229,""text"":""Settings"",""labels"":[""UI_ELEMENT""]}]",233.259,"You can deactivate your account from your account settings page by clicking ""Deactivate my account"" at the bottom. If you wish to use your username or email address with a future account, be sure to change them in your Settings page before you deactivate your account.",2025-11-15T10:06:46.964297Z
11173,1,2025-11-15T10:07:07.965940Z,67,"[{""start"":61,""end"":64,""text"":""GPG"",""labels"":[""FEATURE""]},{""start"":65,""end"":68,""text"":""PGP"",""labels"":[""FEATURE""]},{""start"":81,""end"":86,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":204,""end"":209,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":265,""end"":268,""text"":""GPG"",""labels"":[""FEATURE""]},{""start"":290,""end"":301,""text"":""Thunderbird"",""labels"":[""APP""]},{""start"":304,""end"":312,""text"":""Enigmail"",""labels"":[""APP""]},{""start"":307,""end"":312,""text"":""gmail"",""labels"":[""SERVICE""]},{""start"":421,""end"":427,""text"":""Google"",""labels"":[""SERVICE""]}]",149.667,"Unfortunately, there is currently no reasonable way to use GPG/PGP from within Gmail directly.  The only two options are to encrypt the message manually from a client-side tool, pasting the result into Gmail when you're done, or to use a desktop mail client with GPG integration (such as Thunderbird + Enigmail ) to send messages you need to be encrypted.  Decrypting would likewise entail downloading the message from Google as raw source, running it through the desktop client to decrypt, and reading it there.",2025-11-15T10:07:07.965940Z
11174,1,2025-11-15T10:10:48.975744Z,69,"[{""start"":40,""end"":48,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":84,""end"":92,""text"":""Facebook"",""labels"":[""SERVICE""]},{""start"":145,""end"":153,""text"":""contacts"",""labels"":[""APP""]},{""start"":194,""end"":199,""text"":""tools"",""labels"":[""UI_ELEMENT""]}]",233.777,"How can I export my social graph out of Facebook?. Before I contemplate deleting my Facebook account, I'd like to export my social graph (a.k.a. contacts). What are the steps and/or recommended tools for this?",2025-11-15T10:10:48.975744Z
11175,1,2025-11-15T10:11:11.654743Z,70,"[{""start"":40,""end"":47,""text"":""Twitter"",""labels"":[""SERVICE""]},{""start"":54,""end"":62,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":69,""end"":90,""text"":""Deactivate my account"",""labels"":[""UI_ELEMENT""]},{""start"":83,""end"":90,""text"":""account"",""labels"":[""UI_ELEMENT""]},{""start"":196,""end"":203,""text"":""Twitter"",""labels"":[""SERVICE""]}]",221.45,"To deactivate your account: Log in to Twitter Go to Settings Click Deactivate my account at the bottom of the page Verify that you really want to do it and voila, it's done. More information in Twitter's Help pages",2025-11-15T10:11:11.654743Z
11176,1,2025-11-15T10:14:44.417057Z,71,"[{""start"":41,""end"":52,""text"":""Google Apps"",""labels"":[""SERVICE""]},{""start"":41,""end"":47,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":128,""end"":134,""text"":""Google"",""labels"":[""SERVICE""]}]",326.854,"If you purchase the premium edition of Google Apps, ads will be disabled. Disabling ads via other means may be a violation of Google's TOS (and they'll still be doing all the mind-reading, just invisibly)",2025-11-15T10:14:44.417057Z
11177,1,2025-11-15T10:14:57.323446Z,72,"[{""start"":0,""end"":7,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":111,""end"":118,""text"":""YouTube"",""labels"":[""SERVICE""]},{""start"":404,""end"":412,""text"":""settings"",""labels"":[""UI_ELEMENT""]},{""start"":469,""end"":476,""text"":""YouTube"",""labels"":[""SERVICE""]}]",63.932,"YouTube is often slow for me. Is there a solution?. I've heard of many people complaining about the speed that YouTube streams videos lately. Even low quality videos go extremely slow on my system sometimes whereas they seem to be fast in other systems. I do not think that there is any problem with the internet connection I have, as it handles other websites and downloads very well. Are there certain settings I could check to fix this issue or is it a problem with YouTube's distribution servers itself? I am in the United States using Time Warner's Road Runner cable. I access the internet over ethernet through a DD-WRT router (Linksys WRT54G) I use an HP laptop; 1.6GHz Core Duo with 4GB ram on Win XP Pro.",2025-11-15T10:14:57.323446Z
11178,1,2025-11-15T10:15:02.014321Z,73,"[{""start"":36,""end"":44,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":64,""end"":85,""text"":""deactivate my account"",""labels"":[""UI_ELEMENT""]},{""start"":78,""end"":85,""text"":""account"",""labels"":[""UI_ELEMENT""]}]",192.046,"This is pretty easy. Login Click 'Settings"" on the top Click ""deactivate my account"" on the bottom left Good Luck!",2025-11-15T10:15:02.014321Z
11179,1,2025-11-15T10:15:26.823443Z,74,"[{""start"":8,""end"":15,""text"":""Account"",""labels"":[""UI_ELEMENT""]},{""start"":22,""end"":38,""text"":""Privacy Settings"",""labels"":[""FEATURE""]},{""start"":22,""end"":38,""text"":""Privacy Settings"",""labels"":[""UI_ELEMENT""]},{""start"":30,""end"":38,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":61,""end"":73,""text"":""Friends Only"",""labels"":[""UI_ELEMENT""]},{""start"":90,""end"":96,""text"":""Custom"",""labels"":[""UI_ELEMENT""]},{""start"":103,""end"":121,""text"":""Customize Settings"",""labels"":[""UI_ELEMENT""]},{""start"":103,""end"":109,""text"":""Custom"",""labels"":[""UI_ELEMENT""]},{""start"":113,""end"":121,""text"":""Settings"",""labels"":[""UI_ELEMENT""]},{""start"":128,""end"":139,""text"":""Posts by me"",""labels"":[""UI_ELEMENT""]},{""start"":147,""end"":159,""text"":""Friends Only"",""labels"":[""UI_ELEMENT""]}]",882.535,Click Account Click Privacy Settings Either: Simple: Click Friends Only Advanced: Click Custom Click Customize Settings Click Posts by me Select Friends Only,2025-11-15T10:15:29.874492Z
11180,1,2025-11-15T10:15:51.608891Z,75,"[{""start"":57,""end"":63,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":112,""end"":117,""text"":""https"",""labels"":[""FEATURE""]},{""start"":124,""end"":130,""text"":""google"",""labels"":[""SERVICE""]},{""start"":167,""end"":173,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":174,""end"":180,""text"":""Picasa"",""labels"":[""APP""]},{""start"":200,""end"":206,""text"":""Google"",""labels"":[""SERVICE""]},{""start"":278,""end"":295,""text"":""Picasa Web Albums"",""labels"":[""SERVICE""]},{""start"":278,""end"":284,""text"":""Picasa"",""labels"":[""APP""]},{""start"":289,""end"":294,""text"":""Album"",""labels"":[""UI_ELEMENT""]},{""start"":347,""end"":352,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":410,""end"":415,""text"":""Gmail"",""labels"":[""SERVICE""]},{""start"":480,""end"":491,""text"":""spreadsheet"",""labels"":[""FILE_TYPE""]},{""start"":686,""end"":692,""text"":""Google"",""labels"":[""SERVICE""]}]",404.843,"The only time that storage is shared between the other Google products is when additional space is purchased: https://www.google.com/accounts/purchasestorage In the Google Picasa help section about Google Storage they say that ""Free storage space is specific to each product. Picasa Web Albums offers 1 GB of storage for photos and videos only. Gmail provides 7+ GB (and counting) which is reserved just for Gmail messages. Docs gives you 1 GB for everything: all of your docs, spreadsheets, presentations, and uploaded files. Free storage from one product cannot be used by or transferred to another product."" -- EDIT -- As Al Everett pointed out the storage is now combined between Google's properties.",2025-11-15T10:15:51.608891Z
11181,1,2025-11-15T10:15:56.582471Z,76,"[{""start"":28,""end"":39,""text"":""Yahoo! Mail"",""labels"":[""SERVICE""]},{""start"":28,""end"":33,""text"":""Yahoo"",""labels"":[""SERVICE""]},{""start"":44,""end"":48,""text"":""word"",""labels"":[""APP""]},{""start"":70,""end"":81,""text"":""Yahoo! Mail"",""labels"":[""SERVICE""]},{""start"":70,""end"":75,""text"":""Yahoo"",""labels"":[""SERVICE""]},{""start"":94,""end"":98,""text"":""word"",""labels"":[""APP""]},{""start"":141,""end"":145,""text"":""word"",""labels"":[""APP""]}]",171.531,"How to retrieve a forgotten Yahoo! Mail password. I have forgotten my Yahoo! Mail account password. What is the procedure to retrieve my password? Note that I'm not asking where the link is. I want to learn about the procedure (i.e. if they ask me about my birthday, the secret question which I defined years ago, etc.).",2025-11-15T10:15:56.582471Z
11182,1,2025-11-15T10:16:06.906965Z,77,"[{""start"":27,""end"":34,""text"":""TypePad"",""labels"":[""SERVICE""]},{""start"":131,""end"":140,""text"":""Wordpress"",""labels"":[""APP""]},{""start"":131,""end"":135,""text"":""Word"",""labels"":[""APP""]},{""start"":180,""end"":187,""text"":""Typepad"",""labels"":[""SERVICE""]},{""start"":221,""end"":228,""text"":""Typepad"",""labels"":[""SERVICE""]}]",57.884,How hard is it to manage a TypePad blog? Should I host it myself or get hosted service?. I have had difficulties in the past using Wordpress and have been thinking about moving to Typepad. How difficult is it to manage a Typepad installation? Should I just install it myself on a shared host or should I pay for the hosted service? What sorts of limitations does the hosted service impose?,2025-11-15T10:16:06.906965Z
